log_freight_cost,freight_vs_median_ratio,is_high_cost_shipment,log_weight,vendor_delay_rate,vendor_shipment_count,is_major_vendor,country_delay_rate,country_shipment_vol,is_high_volume_country,mode_delay_rate,composite_risk_score,order_month,order_quarter,order_dayofweek,is_end_of_quarter,is_weekend_order,freight_cost_per_kg,freight_vs_vendor_avg,vendor_mode_delay_rate,lead_time_days,vendor_avg_freight,vendor_freight_std,mode_air,mode_air_charter,mode_ocean,mode_truck,is_delayed
5.198497031265826,0.030666197587422086,0,3.5553480614894135,0.09818181818181818,275,0,0.16455696202531644,237,0,0.21675118599705545,0.3016902981391944,7.0,3.0,2.0,0,0,5.294117647058823,0.02506362735815717,0.0989010989010989,21.0,7181.721840490797,14413.02800836265,True,False,False,False,0
9.311366005594435,1.8846167278996804,0,6.960347729101308,0.2782577393808495,2778,1,0.25329428989751096,683,0,0.21675118599705545,0.6019630988494064,7.0,3.0,2.0,0,0,10.505270655270655,0.848587856063226,0.26333841463414637,81.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.2782577393808495,2778,1,0.07368421052631578,95,0,0.21675118599705545,0.5181450619212726,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.26333841463414637,23.0,13035.833497923397,18090.23454960664,True,False,False,False,0
9.332481010586019,1.9248371497132282,0,6.333279628139691,0.2782577393808495,2778,1,0.247460757156048,1083,1,0.21675118599705545,0.5992407835736867,7.0,3.0,2.0,0,0,20.103434163701067,0.8666979370210418,0.26333841463414637,36.0,13035.833497923397,18090.23454960664,True,False,False,False,0
9.45969031636599,2.1859734515912774,0,7.443663683115591,0.2782577393808495,2778,1,0.247460757156048,1083,1,0.21675118599705545,0.5992407835736867,7.0,3.0,2.0,0,0,7.512242388758782,0.9842799850154544,0.26333841463414637,142.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.09818181818181818,275,0,0.16666666666666666,1194,1,0.21675118599705545,0.3026748269705118,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.0989010989010989,4.0,7181.721840490797,14413.02800836265,True,False,False,False,1
7.900651433212001,0.45965904299315713,0,3.8501476017100584,0.2782577393808495,2778,1,0.07368421052631578,95,0,0.21675118599705545,0.5181450619212726,7.0,3.0,2.0,0,0,58.65304347826087,0.20697103874714237,0.26333841463414637,35.0,13035.833497923397,18090.23454960664,True,False,False,False,0
6.3613197485810185,0.09847427148614356,0,0.6931471805599453,0.2782577393808495,2778,1,0.05714285714285714,70,0,0.21675118599705545,0.5104257636859509,7.0,3.0,2.0,0,0,424.61318181818183,0.04434008765853574,0.26333841463414637,57.0,13035.833497923397,18090.23454960664,True,False,False,False,0
7.023972645173048,0.19119351989171424,0,4.61512051684126,0.2782577393808495,2778,1,0.25329428989751096,683,0,0.21675118599705545,0.6019630988494064,7.0,3.0,2.0,0,0,11.2224,0.08608885654904785,0.26333841463414637,113.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.08454608454608455,1443,0,0.08321479374110953,1406,1,0.23886925795053005,0.27220625052332764,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.01642935377875137,92.0,8248.140297029704,6844.449077164376,False,False,False,True,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.08454608454608455,1443,0,0.08321479374110953,1406,1,0.23886925795053005,0.27220625052332764,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.01642935377875137,92.0,8248.140297029704,6844.449077164376,False,False,False,True,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.08454608454608455,1443,0,0.08321479374110953,1406,1,0.23886925795053005,0.27220625052332764,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.01642935377875137,92.0,8248.140297029704,6844.449077164376,False,False,False,True,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.08454608454608455,1443,0,0.08321479374110953,1406,1,0.23886925795053005,0.27220625052332764,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.01642935377875137,92.0,8248.140297029704,6844.449077164376,False,False,False,True,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.08454608454608455,1443,0,0.08321479374110953,1406,1,0.23886925795053005,0.27220625052332764,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.01642935377875137,92.0,8248.140297029704,6844.449077164376,False,False,False,True,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.09818181818181818,275,0,0.16455696202531644,237,0,0.21675118599705545,0.3016902981391944,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.0989010989010989,79.0,7181.721840490797,14413.02800836265,True,False,False,False,0
9.142061531222888,1.5910645514940824,0,8.317277766221235,0.09818181818181818,275,0,0.19845857418111754,519,0,0.21675118599705545,0.3175110504574739,7.0,3.0,2.0,0,0,2.281700464207183,1.300384532765721,0.0989010989010989,123.0,7181.721840490797,14413.02800836265,True,False,False,False,0
10.142749304917716,4.328230534844041,0,8.558335134747413,0.2782577393808495,2778,1,0.247460757156048,1083,1,0.21675118599705545,0.5992407835736867,7.0,3.0,2.0,0,0,4.877177961220964,1.9488757664822156,0.26333841463414637,73.0,13035.833497923397,18090.23454960664,True,False,False,False,0
10.082294607363387,4.074311011464898,0,7.553286605600419,0.2782577393808495,2778,1,0.3232963549920761,631,0,0.21675118599705545,0.6346307291833132,7.0,3.0,2.0,0,0,12.547114375655823,1.8345432230175092,0.26333841463414637,77.0,13035.833497923397,18090.23454960664,True,False,False,False,0
